sim_id,p_AlAl_phi0,p_AlAl_gamma,p_AlAl_r0,d_Al_rho0,d_Al_beta,d_Al_r0,e_Al_F0,Al_fcc.E_coh,Al_fcc.a0,Al_fcc.E_coh.err,Al_fcc.a0.err
sim_id,param,param,param,param,param,param,param,qoi,qoi,err,err
4073.0,3.9543565954143967,4.721447914115598,2.2630769042446564,1.2211301878285825,3.1821597974260145,2.5629018039350635,-2.2017851658840195,-3.929231485820625,3.93694657762457,-0.5692314858206253,-0.11305342237543003
4084.0,1.5484889624741658,2.170358017709151,2.5929307443071745,1.6208560956917826,2.1237318436232444,4.303333556040336,-0.41844992905697787,-3.527323593897425,4.30663035293935,-0.16732359389742513,0.2566303529393501
4227.0,1.0677647091069529,3.0018596579975503,2.3013049408168706,1.5485968462392943,3.1420562586432172,1.9317868667996798,-3.17960343106948,-2.1803652412493824,3.72957504018054,1.1796347587506175,-0.32042495981945995
4287.0,2.5383393613806446,3.886323631534781,2.185575081642848,2.8645142134344592,2.7192573975182714,2.042613003847626,-1.4647182559969933,-1.7354459424224524,4.09609234471145,1.6245540575775475,0.046092344711450295
4339.0,3.3503003129994737,4.691715629263111,2.7673816069526294,3.4616579109298202,4.268840592859439,2.6817228446025276,-2.7577754065268714,-3.26330477859905,4.51903691387573,0.09669522140095,0.46903691387572977
4411.0,2.6568885011998433,6.946880171383831,2.1903801485394347,2.7618077460531945,3.919757497519993,1.688830936683166,-4.886427277051995,-3.929206625370175,3.57042597729964,-0.5692066253701751,-0.47957402270035976
4417.0,3.2259179544328007,3.69667949211374,2.241545679306839,2.2120732011709094,2.821573037095888,2.3850015115423733,-2.2163739745914173,-3.929837348690375,3.9566728144003,-0.569837348690375,-0.09332718559969999
4555.0,3.1294866525361518,6.9074612669682836,2.4540588737804288,1.6677386847464892,3.4212898667313256,2.7154818255696624,-0.7848014745768266,-1.747030911838875,4.18140582437458,1.612969088161125,0.13140582437458015
4590.0,3.5729144475508186,6.884587436972449,2.5832646326032704,2.3866177021663564,4.3232454107811895,2.1172468977411083,-3.192524089110833,-1.43862006989105,4.36868177984771,1.9213799301089498,0.31868177984770973
4633.0,1.0469657725478698,3.496530213136003,2.628860211622476,3.810065662001107,3.2471717505004736,1.9288383028562905,-3.1882296822514373,-2.0748276104873575,4.22227342050155,1.2851723895126423,0.1722734205015506
4743.0,2.734222961187637,5.080075900718409,2.1298455695337783,1.917837680923017,2.9833872315034444,1.3570765300425105,-3.9319555726501143,-1.674962462484275,3.88516068635661,1.685037537515725,-0.16483931364338966
4895.0,1.2557225211179437,4.20631978131489,2.162792710438795,3.804976470931792,4.37953165113577,1.5490408859356566,-3.8281327290691953,-1.4101420650252,3.59612949541907,1.9498579349748,-0.4538705045809297
4911.0,3.8094940587709973,4.514418126602601,2.6500627492855195,3.7565012600177106,4.929015988765809,2.9809426770054315,-1.0539207593493676,-2.317830309368145,4.41628038386932,1.0421696906318547,0.36628038386932005
4997.0,1.3153689712315717,4.050885062163223,2.5268981611504864,1.188428764079297,3.040647168411332,2.8678526309973367,-1.4990245014603536,-3.7069356734129,4.00963503204578,-0.3469356734129003,-0.04036496795422018
5000.0,0.44450281214000265,3.382986364353404,3.1404760103480145,3.075460021227513,3.5483084916759875,3.0810267648952823,-1.2313917997865955,-4.3637978792114,4.19787675553284,-1.0037978792113997,0.14787675553283997
5136.0,2.2423872069215744,5.508992043190164,2.106228964744342,2.24638140270901,2.108169351422986,1.0578971572936964,-2.435826884796365,-1.7615756158895626,3.84757467903668,1.5984243841104373,-0.20242532096331978
5149.0,3.4464655544416503,5.002552978975918,2.5958529242520236,1.568953253328334,4.793541416210898,3.1830717477352546,-0.9518904024570727,-3.724609587311175,4.18114688368759,-0.364609587311175,0.13114688368758998
5152.0,0.22374524472201812,5.020627267331558,2.884622231303276,3.2191326629642796,2.390658672948248,1.076021399377486,-4.63875658211053,-2.13311295132904,4.26129769713872,1.2268870486709598,0.21129769713872015
